id,authorships.author.display_name,authorships.author.id,authorships.author.orcid,authorships.countries,authorships.institutions.display_name,authorships.institutions.id,authorships.is_corresponding,best_oa_location.license,cited_by_count,corresponding_institution_ids,display_name,doi,funders.display_name,fwci,ids.pmid,is_retracted,language,open_access.is_oa,open_access.oa_status,primary_location.source.display_name,primary_location.source.id,primary_location.source.issn_l,primary_location.source.type,primary_topic.display_name,publication_date,publication_year,type
https://openalex.org/W2570540262,Shahrooz Shahparvari|Babak Abbasi|Prem Chhetri|Ahmad Abareshi,https://openalex.org/A5048233654|https://openalex.org/A5012725274|https://openalex.org/A5050367320|https://openalex.org/A5031854711,https://orcid.org/0000-0003-4815-3041|https://orcid.org/0000-0002-4332-2662|https://orcid.org/0000-0001-7737-3540|https://orcid.org/0000-0003-3150-4933,AU|AU|AU|AU,RMIT University|RMIT University|RMIT University|RMIT University,https://openalex.org/I82951845|https://openalex.org/I82951845|https://openalex.org/I82951845|https://openalex.org/I82951845,True|False|False|False,,51,https://openalex.org/I82951845,Fleet routing and scheduling in bushfire emergency evacuation: A regional case study of the Black Saturday bushfires in Australia,https://doi.org/10.1016/j.trd.2016.11.015,,4.9013862,,False,en,False,closed,Transportation Research Part D Transport and Environment,https://openalex.org/S45181156,1361-9209,journal,Facility Location and Emergency Management,2017-01-10,2017,article
https://openalex.org/W2604121186,Roberto Aringhieri|Maurizio Bruglieri|Federico Malucelli|Maddalena Nonato,https://openalex.org/A5064864099|https://openalex.org/A5076682055|https://openalex.org/A5069804919|https://openalex.org/A5019882165,https://orcid.org/0000-0002-5170-2630|https://orcid.org/0000-0002-4517-873X|https://orcid.org/0000-0003-0034-1721|https://orcid.org/0000-0001-8708-120X,IT|IT|IT|IT,University of Turin|Politecnico di Milano|Politecnico di Milano|University of Ferrara,https://openalex.org/I55143463|https://openalex.org/I93860229|https://openalex.org/I93860229|https://openalex.org/I201324441,True|False|False|False,other-oa,27,https://openalex.org/I55143463,A Special Vehicle Routing Problem Arising in the Optimization of Waste Disposal: A Real Case,https://doi.org/10.1287/trsc.2016.0731,,2.19338678,,False,en,True,green,Transportation Science,https://openalex.org/S130252234,0041-1655,journal,Vehicle Routing Optimization Methods,2017-04-07,2017,article
https://openalex.org/W2067218283,Johan Oppen|Arne Løkketangen,https://openalex.org/A5020230242|https://openalex.org/A5028306102,https://orcid.org/0000-0002-4847-5350|,NO|NO,Molde University College|Molde University College,https://openalex.org/I182204967|https://openalex.org/I182204967,True|False,,28,https://openalex.org/I182204967,Arc routing in a node routing environment,https://doi.org/10.1016/j.cor.2004.09.004,,2.46930634,,False,en,False,closed,Computers & Operations Research,https://openalex.org/S173256270,0305-0548,journal,Vehicle Routing Optimization Methods,2004-12-15,2004,article
https://openalex.org/W2090118375,Irina Gribkovskaia|Øyvind Halskau|Gilbert Laporte|Martin Vlček,https://openalex.org/A5018050681|https://openalex.org/A5073885248|https://openalex.org/A5076313841|https://openalex.org/A5013109648,https://orcid.org/0000-0002-0078-3426|https://orcid.org/0000-0003-2517-1060|https://orcid.org/0000-0003-0869-1507|,NO|NO|CA|NO,Molde University College|Molde University College|HEC Montréal|Molde University College,https://openalex.org/I182204967|https://openalex.org/I182204967|https://openalex.org/I108192572|https://openalex.org/I182204967,True|False|False|False,,105,https://openalex.org/I182204967,General solutions to the single vehicle routing problem with pickups and deliveries,https://doi.org/10.1016/j.ejor.2006.05.009,Norges Forskningsråd,15.18651486,,False,en,False,closed,European Journal of Operational Research,https://openalex.org/S103321696,0377-2217,journal,Vehicle Routing Optimization Methods,2006-07-08,2006,article
https://openalex.org/W1590566476,Gerard Sierksma|Gert A. Tijssen,https://openalex.org/A5109486236|https://openalex.org/A5008914340,|,|,,,True|False,,75,,Routing helicopters for crew exchanges on off-shore locations,https://doi.org/10.1023/a:1018900705946,,2.41874712,,False,en,False,closed,Annals of Operations Research,https://openalex.org/S57667410,0254-5330,journal,Vehicle Routing Optimization Methods,1998-01-01,1998,article
https://openalex.org/W2938352754,Puyuan Deng|Glareh Amirjamshidi|Matthew J. Roorda,https://openalex.org/A5026118128|https://openalex.org/A5089079658|https://openalex.org/A5040033545,|https://orcid.org/0000-0003-0857-0158|https://orcid.org/0000-0001-6724-0154,CA|CA|CA,University of Toronto|University of Toronto|University of Toronto,https://openalex.org/I185261750|https://openalex.org/I185261750|https://openalex.org/I185261750,False|False|True,cc-by-nc-nd,24,https://openalex.org/I185261750,"A vehicle routing problem with movement synchronization of drones, sidewalk robots, or foot-walkers",https://doi.org/10.1016/j.trpro.2020.03.160,,1.6029081,,False,en,True,diamond,Transportation research procedia,https://openalex.org/S2764743394,2352-1457,journal,Transportation and Mobility Innovations,2020-01-01,2020,article
https://openalex.org/W4366814600,Babak Rezaei|Frederico Gadelha Guimarães|Rasul Enayatifar|Pauline C. Haddow,https://openalex.org/A5025790490|https://openalex.org/A5053773659|https://openalex.org/A5085055674|https://openalex.org/A5087467473,https://orcid.org/0000-0001-7541-0483|https://orcid.org/0000-0001-9238-8839|https://orcid.org/0000-0001-9994-5300|,BR|BR|IR|NO,"Universidade Federal de Minas Gerais|Universidade Federal de Minas Gerais|Islamic Azad University, Firoozkooh Branch|Norwegian University of Science and Technology",https://openalex.org/I110200422|https://openalex.org/I110200422|https://openalex.org/I4210103782|https://openalex.org/I204778367,False|True|False|False,,24,https://openalex.org/I110200422,Combining genetic local search into a multi-population Imperialist Competitive Algorithm for the Capacitated Vehicle Routing Problem,https://doi.org/10.1016/j.asoc.2023.110309,,6.85232945,,False,en,False,closed,Applied Soft Computing,https://openalex.org/S140556538,1568-4946,journal,Vehicle Routing Optimization Methods,2023-04-24,2023,article
https://openalex.org/W3205136130,Md. Ashikur Rahman|Rajalingam Sokkalingam|Mahmod Othman|Kallol Biswas|Lazim Abdullah|Evizal Abdul Kadir,https://openalex.org/A5101430401|https://openalex.org/A5044659591|https://openalex.org/A5035616622|https://openalex.org/A5022869975|https://openalex.org/A5051424885|https://openalex.org/A5016189599,https://orcid.org/0000-0003-2128-3452|https://orcid.org/0000-0002-3747-8695|https://orcid.org/0000-0002-5791-2815|https://orcid.org/0000-0003-4895-4025|https://orcid.org/0000-0002-6646-4751|https://orcid.org/0000-0003-1258-3840,MY|MY|MY|MY|MY|ID,Universiti Teknologi Petronas|Universiti Teknologi Petronas|Universiti Teknologi Petronas|Universiti Teknologi Petronas|Universiti Malaysia Terengganu|Islamic University of Riau,https://openalex.org/I203899302|https://openalex.org/I203899302|https://openalex.org/I203899302|https://openalex.org/I203899302|https://openalex.org/I157696592|https://openalex.org/I4210105989,True|False|False|False|False|False,cc-by,65,https://openalex.org/I203899302,Nature-Inspired Metaheuristic Techniques for Combinatorial Optimization Problems: Overview and Recent Advances,https://doi.org/10.3390/math9202633,,5.2984018,,False,en,True,gold,Mathematics,https://openalex.org/S4210192031,2227-7390,journal,Vehicle Routing Optimization Methods,2021-10-19,2021,article
https://openalex.org/W1979188727,Kendall E. Nygard|Paul Juell|Nagesh Kadaba,https://openalex.org/A5046205221|https://openalex.org/A5050013228|https://openalex.org/A5065753140,||,US|US|US,North Dakota State University|North Dakota State University|North Dakota State University,https://openalex.org/I57328836|https://openalex.org/I57328836|https://openalex.org/I57328836,True|False|False,,26,https://openalex.org/I57328836,Neural Networks for Selective Vehicle Routing Heuristics,https://doi.org/10.1287/ijoc.2.4.353,,2.16898057,,False,en,False,closed,INFORMS Journal on Computing,https://openalex.org/S4210237176,0899-1499,journal,Vehicle Routing Optimization Methods,1990-11-01,1990,article
https://openalex.org/W2735382638,Mehmet Soysal|Mustafa Çi̇men,https://openalex.org/A5023799766|https://openalex.org/A5001963211,https://orcid.org/0000-0002-1570-660X|https://orcid.org/0000-0001-8155-9145,TR|TR,Hacettepe University|Hacettepe University,https://openalex.org/I66514158|https://openalex.org/I66514158,True|False,,67,https://openalex.org/I66514158,A Simulation Based Restricted Dynamic Programming approach for the Green Time Dependent Vehicle Routing Problem,https://doi.org/10.1016/j.cor.2017.06.023,,9.0868881,,False,en,False,closed,Computers & Operations Research,https://openalex.org/S173256270,0305-0548,journal,Vehicle Routing Optimization Methods,2017-07-12,2017,article
https://openalex.org/W2585661039,Aldair Álvarez|Pedro Munari,https://openalex.org/A5104219006|https://openalex.org/A5065005133,|https://orcid.org/0000-0001-5929-593X,BR|BR,Universidade Federal de São Carlos|Universidade Federal de São Carlos,https://openalex.org/I177909021|https://openalex.org/I177909021,True|False,,79,https://openalex.org/I177909021,An exact hybrid method for the vehicle routing problem with time windows and multiple deliverymen,https://doi.org/10.1016/j.cor.2017.02.001,Fundação de Amparo à Pesquisa do Estado de São Paulo|Coordenação de Aperfeiçoamento de Pessoal de Nível Superior|Conselho Nacional de Desenvolvimento Científico e Tecnológico,12.84697973,,False,en,False,closed,Computers & Operations Research,https://openalex.org/S173256270,0305-0548,journal,Vehicle Routing Optimization Methods,2017-02-03,2017,article
https://openalex.org/W2403905232,Jean Berger|Mohamed Barkaoui|Olli Bräysy,https://openalex.org/A5062247508|https://openalex.org/A5103188419|https://openalex.org/A5014631682,https://orcid.org/0000-0001-5885-9254|https://orcid.org/0000-0002-9205-7391|,CA|CA|NO,Defence Research and Development Canada|Defence Research and Development Canada|SINTEF,https://openalex.org/I1297460800|https://openalex.org/I1297460800|https://openalex.org/I173888879,True|False|False,,117,https://openalex.org/I1297460800,A Route-Directed Hybrid Genetic Approach For The Vehicle Routing Problem With Time Windows,https://doi.org/10.1080/03155986.2003.11732675,Norges Forskningsråd,18.13705839,,False,en,False,closed,INFOR Information Systems and Operational Research,https://openalex.org/S155959304,0315-5986,journal,Vehicle Routing Optimization Methods,2003-05-01,2003,article
https://openalex.org/W1942627619,Bruce Golden|Christopher Groer,https://openalex.org/A5022968381|https://openalex.org/A5065634467,https://orcid.org/0000-0002-5270-6094|,US|US,"University of Maryland, College Park|University of Maryland, College Park",https://openalex.org/I66946132|https://openalex.org/I66946132,True|False,,16,https://openalex.org/I66946132,Parallel and serial algorithms for vehicle routing problems,,,,,False,en,False,closed,,,,,Vehicle Routing Optimization Methods,2008-01-01,2008,dissertation
https://openalex.org/W631082857,Runwei Cheng|Mitsuo Gen|Tatsumi Tozawa,https://openalex.org/A5112733627|https://openalex.org/A5071913548|https://openalex.org/A5113659077,|https://orcid.org/0000-0002-3670-1357|,JP|JP|JP,Utsunomiya University|Ashikaga University|Utsunomiya University,https://openalex.org/I207399273|https://openalex.org/I100248960|https://openalex.org/I207399273,True|False|False,,70,https://openalex.org/I207399273,Vehicle Routing Problem with Fuzzy Due-time Using Genetic Algorithms,https://doi.org/10.3156/jfuzzy.7.5_1050,,3.31785935,,False,en,True,diamond,Journal of Japan Society for Fuzzy Theory and Systems,https://openalex.org/S2764448826,0915-647X,journal,Vehicle Routing Optimization Methods,1995-01-01,1995,article
https://openalex.org/W2604280268,Liang-Liang Fu|Mohamed Ali Aloulou|Chefi Triki,https://openalex.org/A5040126724|https://openalex.org/A5064116931|https://openalex.org/A5039886917,||https://orcid.org/0000-0002-8750-2470,HK|FR|IT|OM,Hong Kong Polytechnic University|Centre National de la Recherche Scientifique|Université Paris Dauphine-PSL|Sultan Qaboos University|University of Salento,https://openalex.org/I14243506|https://openalex.org/I1294671590|https://openalex.org/I56435720|https://openalex.org/I47818738|https://openalex.org/I142910587,False|False|True,,98,https://openalex.org/I142910587|https://openalex.org/I47818738,Integrated production scheduling and vehicle routing problem with job splitting and delivery time windows,https://doi.org/10.1080/00207543.2017.1308572,,9.71357004,,False,en,False,closed,International Journal of Production Research,https://openalex.org/S65690446,0020-7543,journal,Scheduling and Optimization Algorithms,2017-04-06,2017,article
https://openalex.org/W2763251821,Raras Tyasnurita|Ender Özcan|Shahriar Asta|Robert John,https://openalex.org/A5001719969|https://openalex.org/A5020026827|https://openalex.org/A5003488448|https://openalex.org/A5091177679,https://orcid.org/0000-0002-6066-5982|https://orcid.org/0000-0003-0276-1391|https://orcid.org/0000-0002-7733-2500|https://orcid.org/0000-0002-2341-9993,|||,,,True|False|False|False,other-oa,11,,Improving performance of a hyper-heuristic using a multilayer perceptron for vehicle routing,,Lembaga Pengelola Dana Pendidikan,1.6358942,,False,en,True,green,Repository@Nottingham (University of Nottingham),https://openalex.org/S4306402483,,repository,Vehicle Routing Optimization Methods,2015-09-07,2015,article
https://openalex.org/W4388766824,Petr Stodola|Libor Kutěj,https://openalex.org/A5055360490|https://openalex.org/A5049608367,https://orcid.org/0000-0002-2251-8711|https://orcid.org/0000-0003-0810-5547,CZ|CZ,University of Defence|University of Defence,https://openalex.org/I96415178|https://openalex.org/I96415178,True|False,cc-by-nc-nd,32,https://openalex.org/I96415178,"Multi-Depot Vehicle Routing Problem with Drones: Mathematical formulation, solution algorithm and experiments",https://doi.org/10.1016/j.eswa.2023.122483,,16.63840858,,False,en,True,hybrid,Expert Systems with Applications,https://openalex.org/S13144211,0957-4174,journal,UAV Applications and Optimization,2023-11-17,2023,article
https://openalex.org/W2045658258,Emmanouil E. Zachariadis|Christos D. Tarantilis|C.T. Kiranoudis,https://openalex.org/A5014315008|https://openalex.org/A5114000025|https://openalex.org/A5110143069,https://orcid.org/0000-0001-8323-2023||,GR|GR|GR,National Technical University of Athens|Athens University of Economics and Business|National Technical University of Athens,https://openalex.org/I174458059|https://openalex.org/I73142707|https://openalex.org/I174458059,True|False|False,other-oa,83,https://openalex.org/I174458059,An adaptive memory methodology for the vehicle routing problem with simultaneous pick-ups and deliveries,https://doi.org/10.1016/j.ejor.2009.05.015,,8.64025611,,False,en,True,green,European Journal of Operational Research,https://openalex.org/S103321696,0377-2217,journal,Vehicle Routing Optimization Methods,2009-05-19,2009,article
https://openalex.org/W2091422786,John Willmer Escobar|Rodrigo Linfati|Paolo Toth|Maria Gulnara Baldoquín,https://openalex.org/A5019598153|https://openalex.org/A5048505273|https://openalex.org/A5084320669|https://openalex.org/A5112554758,https://orcid.org/0000-0001-6175-9553|https://orcid.org/0000-0002-7659-383X|https://orcid.org/0000-0001-6846-5814|,CO|IT|CL|IT|CO,Marconi University|Laboratori Guglielmo Marconi (Italy)|Pontificia Universidad Javeriana|University of Bologna|University of Bío-Bío|University of Bologna|Marconi University|Laboratori Guglielmo Marconi (Italy)|Pontificia Universidad Javeriana,https://openalex.org/I2801039369|https://openalex.org/I4210098188|https://openalex.org/I233745408|https://openalex.org/I9360294|https://openalex.org/I221450849|https://openalex.org/I9360294|https://openalex.org/I2801039369|https://openalex.org/I4210098188|https://openalex.org/I233745408,True|False|False|False,,123,https://openalex.org/I233745408|https://openalex.org/I2801039369|https://openalex.org/I4210098188|https://openalex.org/I9360294,A hybrid Granular Tabu Search algorithm for the Multi-Depot Vehicle Routing Problem,https://doi.org/10.1007/s10732-014-9247-0,,24.37549781,,False,en,False,closed,Journal of Heuristics,https://openalex.org/S111418578,1381-1231,journal,Vehicle Routing Optimization Methods,2014-05-09,2014,article
https://openalex.org/W2583916352,Simen V. Braaten|Ola Gjønnes|Lars Magnus Hvattum|Gregorio Tirado,https://openalex.org/A5058797949|https://openalex.org/A5048955599|https://openalex.org/A5082786076|https://openalex.org/A5012302202,||https://orcid.org/0000-0003-0490-9978|https://orcid.org/0000-0002-1871-7822,NO|NO|NO|ES,Norwegian University of Science and Technology|Norwegian University of Science and Technology|Molde University College|Universidad Complutense de Madrid,https://openalex.org/I204778367|https://openalex.org/I204778367|https://openalex.org/I182204967|https://openalex.org/I121748325,False|False|False|True,,63,https://openalex.org/I121748325,Heuristics for the robust vehicle routing problem with time windows,https://doi.org/10.1016/j.eswa.2017.01.038,,10.65359295,,False,en,False,closed,Expert Systems with Applications,https://openalex.org/S13144211,0957-4174,journal,Vehicle Routing Optimization Methods,2017-02-01,2017,article
https://openalex.org/W2885301944,Malek Alzaqebah|Sana Jawarneh|Hafiz Mohd Sarim|Salwani Abdullah,https://openalex.org/A5026875260|https://openalex.org/A5014707709|https://openalex.org/A5005045216|https://openalex.org/A5100702092,https://orcid.org/0000-0002-3846-0673|https://orcid.org/0000-0002-9863-3775||https://orcid.org/0000-0003-0037-841X,SA|SA|MY|MY,Imam Abdulrahman Bin Faisal University|Imam Abdulrahman Bin Faisal University|National University of Malaysia|National University of Malaysia,https://openalex.org/I76571253|https://openalex.org/I76571253|https://openalex.org/I885383172|https://openalex.org/I885383172,True|False|False|False,,36,https://openalex.org/I76571253,Bees Algorithm for Vehicle Routing Problems with Time Windows,https://doi.org/10.18178/ijmlc.2018.8.3.693,"Ministry of Higher Education, Malaysia|Universiti Kebangsaan Malaysia",2.96202464,,False,en,True,diamond,International Journal of Machine Learning and Computing,https://openalex.org/S2764849349,2010-3700,journal,Vehicle Routing Optimization Methods,2018-06-01,2018,article
https://openalex.org/W4386397689,Nader Al Theeb|Mohammed Abu-Aleqa|Ali Diabat,https://openalex.org/A5046109913|https://openalex.org/A5097527817|https://openalex.org/A5102744298,https://orcid.org/0000-0003-1916-8076||,JO|JO|AE|US,Jordan University of Science and Technology|Jordan University of Science and Technology|New York University Abu Dhabi|New York University,https://openalex.org/I156983542|https://openalex.org/I156983542|https://openalex.org/I120250893|https://openalex.org/I57206974,True|False|True,,36,https://openalex.org/I120250893|https://openalex.org/I156983542|https://openalex.org/I57206974,Multi-objective optimization of two-echelon vehicle routing problem: Vaccines distribution as a case study,https://doi.org/10.1016/j.cie.2023.109590,,7.71149766,,False,en,False,closed,Computers & Industrial Engineering,https://openalex.org/S196821226,0360-8352,journal,Urban and Freight Transport Logistics,2023-09-03,2023,article
https://openalex.org/W2940740707,Maria Amélia Lopes Silva|Sérgio Ricardo de Souza|Marcone Jamilson Freitas Souza|Ana L. C. Bazzan,https://openalex.org/A5076380833|https://openalex.org/A5090897332|https://openalex.org/A5006915301|https://openalex.org/A5028225369,https://orcid.org/0009-0001-4290-0061|https://orcid.org/0000-0001-7831-6740|https://orcid.org/0000-0002-7141-357X|https://orcid.org/0000-0002-2803-9607,BR|BR|BR|BR,Federal Center for Technological Education of Minas Gerais|Federal Center for Technological Education of Minas Gerais|Universidade Federal de Ouro Preto|Universidade Federal do Rio Grande do Sul,https://openalex.org/I4210136482|https://openalex.org/I4210136482|https://openalex.org/I10824318|https://openalex.org/I130442723,False|True|False|False,,120,https://openalex.org/I4210136482,A reinforcement learning-based multi-agent framework applied for solving routing and scheduling problems,https://doi.org/10.1016/j.eswa.2019.04.056,Coordenação de Aperfeiçoamento de Pessoal de Nível Superior|Conselho Nacional de Desenvolvimento Científico e Tecnológico|Fundação de Amparo à Pesquisa do Estado de Minas Gerais,12.29530162,,False,en,False,closed,Expert Systems with Applications,https://openalex.org/S13144211,0957-4174,journal,Vehicle Routing Optimization Methods,2019-04-24,2019,article
https://openalex.org/W3202775986,Qi Wang|Chunlei Tang,https://openalex.org/A5085545717|https://openalex.org/A5053515901,https://orcid.org/0000-0003-3249-8459|https://orcid.org/0000-0002-6460-0246,CN|US,Fudan University|Brigham and Women's Hospital|Harvard University,https://openalex.org/I24943067|https://openalex.org/I1283280774|https://openalex.org/I136199984,False|True,,122,https://openalex.org/I1283280774|https://openalex.org/I136199984,Deep reinforcement learning for transportation network combinatorial optimization: A survey,https://doi.org/10.1016/j.knosys.2021.107526,,15.28967375,,False,en,False,closed,Knowledge-Based Systems,https://openalex.org/S10169007,0950-7051,journal,Vehicle Routing Optimization Methods,2021-09-27,2021,article
https://openalex.org/W4302561932,Wenjie Yi|Rong Qu|Licheng Jiao|Ben Niu,https://openalex.org/A5046712581|https://openalex.org/A5063920690|https://openalex.org/A5050630882|https://openalex.org/A5024053576,https://orcid.org/0000-0002-4764-0721|https://orcid.org/0000-0001-8318-7509|https://orcid.org/0000-0003-3354-9617|https://orcid.org/0000-0001-5822-8743,||CN|CN,||Xidian University|Shenzhen University,||https://openalex.org/I149594827|https://openalex.org/I180726961,True|False|False|False,cc-by,75,,Automated Design of Metaheuristics Using Reinforcement Learning Within a Novel General Search Framework,https://doi.org/10.1109/tevc.2022.3197298,University of Nottingham,11.41659001,,False,en,True,green,IEEE Transactions on Evolutionary Computation,https://openalex.org/S93787993,1089-778X,journal,Vehicle Routing Optimization Methods,2022-08-09,2022,article
https://openalex.org/W1996408403,Y. Rochat|Frédéric Semet,https://openalex.org/A5054661082|https://openalex.org/A5079769970,|https://orcid.org/0000-0002-1334-5417,CH|CA|CH,École Polytechnique Fédérale de Lausanne|École Polytechnique Fédérale de Lausanne|Université de Montréal,https://openalex.org/I5124864|https://openalex.org/I5124864|https://openalex.org/I70931966,True|False,,92,https://openalex.org/I5124864,A Tabu Search Approach for Delivering Pet Food and Flour in Switzerland,https://doi.org/10.1057/jors.1994.197,,7.66606616,,False,en,False,closed,Journal of the Operational Research Society,https://openalex.org/S169988927,0160-5682,journal,Vehicle Routing Optimization Methods,1994-11-01,1994,article
https://openalex.org/W2742448892,Túlio A. M. Toffolo|Jan Christiaens|Sam Van Malderen|Tony Wauters|Greet Vanden Berghe,https://openalex.org/A5023524797|https://openalex.org/A5006325650|https://openalex.org/A5069984056|https://openalex.org/A5065890852|https://openalex.org/A5051354803,https://orcid.org/0000-0002-8922-3379|https://orcid.org/0000-0003-1204-904X||https://orcid.org/0000-0002-1014-6340|https://orcid.org/0000-0002-0275-5568,BE|BR|BE|BE|BE|BE,IMEC|KU Leuven|Universidade Federal de Ouro Preto|KU Leuven|IMEC|IMEC|KU Leuven|KU Leuven|IMEC|KU Leuven|IMEC,https://openalex.org/I4210114974|https://openalex.org/I99464096|https://openalex.org/I10824318|https://openalex.org/I99464096|https://openalex.org/I4210114974|https://openalex.org/I4210114974|https://openalex.org/I99464096|https://openalex.org/I99464096|https://openalex.org/I4210114974|https://openalex.org/I99464096|https://openalex.org/I4210114974,True|False|False|False|False,other-oa,24,https://openalex.org/I10824318|https://openalex.org/I4210114974|https://openalex.org/I99464096,Stochastic local search with learning automaton for the swap-body vehicle routing problem,https://doi.org/10.1016/j.cor.2017.08.002,Comisión México-Estados Unidos para el Intercambio Educativo y Cultural,1.56670484,,False,en,True,green,Computers & Operations Research,https://openalex.org/S173256270,0305-0548,journal,Vehicle Routing Optimization Methods,2017-08-08,2017,article
https://openalex.org/W2153263175,Marc Reimann|Karl F. Doerner|Richard F. Hartl,https://openalex.org/A5023039910|https://openalex.org/A5021047347|https://openalex.org/A5087303286,https://orcid.org/0000-0002-4527-0042|https://orcid.org/0000-0001-8350-1393|https://orcid.org/0000-0002-0461-0979,AT|AT|AT,University of Vienna|University of Vienna|University of Vienna,https://openalex.org/I129774422|https://openalex.org/I129774422|https://openalex.org/I129774422,True|False|False,,57,https://openalex.org/I129774422,Insertion Based Ants for Vehicle Routing Problems with Backhauls and Time Windows,https://doi.org/10.1007/3-540-45724-0_12,,3.6054478,,False,en,False,closed,Lecture notes in computer science,https://openalex.org/S106296714,0302-9743,book series,Vehicle Routing Optimization Methods,2002-01-01,2002,book-chapter
https://openalex.org/W1965335049,Oliviu Matei|Petrică C. Pop|Jozsef Laszlo Sas|Camelia Chira,https://openalex.org/A5071251605|https://openalex.org/A5054561530|https://openalex.org/A5045643935|https://openalex.org/A5009798916,https://orcid.org/0000-0003-0319-8318|https://orcid.org/0000-0002-0626-9284||https://orcid.org/0000-0002-1949-1298,RO|RO|RO|RO,Technical University of Cluj-Napoca|Technical University of Cluj-Napoca|Technical University of Cluj-Napoca|Technical University of Cluj-Napoca,https://openalex.org/I158333966|https://openalex.org/I158333966|https://openalex.org/I158333966|https://openalex.org/I158333966,True|False|False|False,,33,https://openalex.org/I158333966,An improved immigration memetic algorithm for solving the heterogeneous fixed fleet vehicle routing problem,https://doi.org/10.1016/j.neucom.2014.02.074,Autoritatea Natională pentru Cercetare Stiintifică,4.7561947,,False,en,False,closed,Neurocomputing,https://openalex.org/S45693802,0925-2312,journal,Vehicle Routing Optimization Methods,2014-10-05,2014,article
https://openalex.org/W2115420873,Rajarathnam Nallusamy|K. Duraiswamy|R. Dhanalaksmi|P. Parthiban,https://openalex.org/A5078319134|https://openalex.org/A5032432317|https://openalex.org/A5028724898|https://openalex.org/A5110291700,|||,|||,,,True|False|False|False,,33,,Optimization of Multiple Vehicle Routing Problems using Approximation Algorithms,https://doi.org/10.48550/arxiv.1001.4197,,,,False,en,True,green,arXiv (Cornell University),https://openalex.org/S4306400194,,repository,Vehicle Routing Optimization Methods,2010-01-23,2010,preprint
https://openalex.org/W4226442462,Mohammed Alweshah|Muder Almiani|Nedaa Almansour|Saleh Al Khalaileh|Hamza Aldabbas|Waleed Alomoush|Almahdi Alshareef,https://openalex.org/A5065055884|https://openalex.org/A5021455872|https://openalex.org/A5001118684|https://openalex.org/A5012772657|https://openalex.org/A5029317503|https://openalex.org/A5047591735|https://openalex.org/A5087846169,https://orcid.org/0000-0002-3724-5111|https://orcid.org/0000-0003-0021-2364|||https://orcid.org/0000-0002-4141-0079|https://orcid.org/0000-0002-2937-4327|,JO|KW|JO|JO|JO|AE|LY,Al-Balqa Applied University|Gulf University for Science & Technology|Al-Balqa Applied University|Al-Balqa Applied University|Al-Balqa Applied University|Skyline University College|Sebha University,https://openalex.org/I33926330|https://openalex.org/I179311214|https://openalex.org/I33926330|https://openalex.org/I33926330|https://openalex.org/I33926330|https://openalex.org/I2799888298|https://openalex.org/I153265617,False|True|False|False|False|False|False,cc-by,24,https://openalex.org/I179311214,Vehicle routing problems based on Harris Hawks optimization,https://doi.org/10.1186/s40537-022-00593-4,,3.80553,,False,en,True,gold,Journal Of Big Data,https://openalex.org/S2737955091,2196-1115,journal,Vehicle Routing Optimization Methods,2022-04-25,2022,article
https://openalex.org/W2106058527,Hongtao Lei|Gilbert Laporte|Bo Guo,https://openalex.org/A5102811481|https://openalex.org/A5076313841|https://openalex.org/A5103555656,https://orcid.org/0000-0002-1298-193X|https://orcid.org/0000-0003-0869-1507|,CN|CA|CN,National University of Defense Technology|HEC Montréal|National University of Defense Technology,https://openalex.org/I170215575|https://openalex.org/I108192572|https://openalex.org/I170215575,True|False|False,,25,https://openalex.org/I170215575,The Vehicle Routing Problem with Stochastic Demands and Split Deliveries,https://doi.org/10.3138/infor.50.2.059,,2.01751479,,False,en,False,closed,INFOR Information Systems and Operational Research,https://openalex.org/S155959304,0315-5986,journal,Vehicle Routing Optimization Methods,2012-05-01,2012,article
https://openalex.org/W2741865369,Junling Wang|Arun Kumar Ranganathan Jagannathan|Xingquan Zuo|Chase Murray,https://openalex.org/A5100671892|https://openalex.org/A5084910186|https://openalex.org/A5076983154|https://openalex.org/A5036522332,https://orcid.org/0000-0003-3663-7081||https://orcid.org/0000-0001-9580-1182|https://orcid.org/0000-0001-8506-5556,CN|US|CN|US,"Shanghai Key Laboratory of Trustworthy Computing|Beijing University of Posts and Telecommunications|Auburn University|Beijing University of Posts and Telecommunications|Shanghai Key Laboratory of Trustworthy Computing|University at Buffalo, State University of New York",https://openalex.org/I4210139618|https://openalex.org/I139759216|https://openalex.org/I82497590|https://openalex.org/I139759216|https://openalex.org/I4210139618|https://openalex.org/I63190737,False|False|True|False,,67,https://openalex.org/I139759216|https://openalex.org/I4210139618,Two-layer simulated annealing and tabu search heuristics for a vehicle routing problem with cross docks and split deliveries,https://doi.org/10.1016/j.cie.2017.07.031,National Natural Science Foundation of China,7.52018326,,False,en,False,closed,Computers & Industrial Engineering,https://openalex.org/S196821226,0360-8352,journal,Vehicle Routing Optimization Methods,2017-07-29,2017,article
